benchmark confidence_hi confidence_lo cores inputsize label label1core mean mean1core median offset slowdown slowdown_wcet stdev wcet wcet1core
malardalenmatmult 1680786.6 1679267.56 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1679969.98 1670989.3469387756 1679605.5 10.0 1.0053744406436085 1.0076605327845594 2760.357411714671 1686859.0 1674035.0
malardalenmatmult 2699652.4081632653 2680063.285714286 4.0 90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE90 2691468.163265306 2375243.6530612246 2705128.0 0.0 1.1331335039234942 1.1432593555965767 34890.448828766595 2725073.0 2383600.0
malardalenmatmult 2511359.0 2505294.74 4.0 90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE90 2508232.8 2375243.6530612246 2505960.0 1.0 1.0559896862653977 1.063094898472898 11013.679016086584 2533993.0 2383600.0
malardalenmatmult 2496737.56 2489698.84 4.0 90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE90 2493160.3 2375243.6530612246 2491516.0 2.0 1.0496440214825136 1.0573854673602954 12687.004346003421 2520384.0 2383600.0
malardalenmatmult 2481187.52 2474850.2 4.0 90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE90 2477969.04 2375243.6530612246 2479065.5 3.0 1.0432483576185467 1.0526858533310959 11494.513031664343 2509182.0 2383600.0
malardalenmatmult 2468939.64 2463538.94 4.0 90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE90 2465997.54 2375243.6530612246 2463127.5 4.0 1.0382082431087907 1.0439734015774458 9644.454778148705 2488415.0 2383600.0
malardalenmatmult 2457244.74 2450220.92 4.0 90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE90 2453371.84 2375243.6530612246 2450976.5 5.0 1.0328927042234524 1.045404430273536 12672.532584149281 2491826.0 2383600.0
malardalenmatmult 2442734.76 2437577.14 4.0 90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE90 2440035.22 2375243.6530612246 2440103.0 6.0 1.0272778613071007 1.0359301057224366 9484.663361082472 2469243.0 2383600.0
malardalenmatmult 2422662.84 2418823.22 4.0 90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE90 2420869.56 2375243.6530612246 2419811.0 7.0 1.0192089375251978 1.0221203222017117 7066.82170040434 2436326.0 2383600.0
malardalenmatmult 2409000.54 2405986.04 4.0 90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE90 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE90 2407567.04 2375243.6530612246 2407581.5 8.0 1.0136084510307466 1.0151220842423225 5436.987641204705 2419645.0 2383600.0
